leaves,x0,x1,x2,bottom_permutation,top_permutation,permutation,orbits
43,9,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 43),(0 42)(1 25)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 27)(26 29)(28 31)(30 33)(32 35)(34 37)(36 39)(38 41)(40 43),"[[42, 39, 36, 33, 30, 27, 23, 26, 29, 32, 35, 38, 41, 43, 40, 37, 34, 31, 28, 25, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21]]",2
45,9,4,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 45),(0 44)(1 27)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 29)(28 31)(30 33)(32 35)(34 37)(36 39)(38 41)(40 43)(42 45),"[[44, 41, 38, 35, 32, 29, 25, 28, 31, 34, 37, 40, 43, 45, 42, 39, 36, 33, 30, 27, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23]]",3
47,9,5,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 47),(0 46)(1 29)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 31)(30 33)(32 35)(34 37)(36 39)(38 41)(40 43)(42 45)(44 47),"[[46, 43, 40, 37, 34, 31, 27, 30, 33, 36, 39, 42, 45, 47, 44, 41, 38, 35, 32, 29, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25]]",4
49,9,6,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 49),(0 48)(1 31)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 30)(29 33)(32 35)(34 37)(36 39)(38 41)(40 43)(42 45)(44 47)(46 49),"[[48, 45, 42, 39, 36, 33, 29, 32, 35, 38, 41, 44, 47, 49, 46, 43, 40, 37, 34, 31, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [30, 27]]",5
51,9,7,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 51),(0 50)(1 33)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 35)(34 37)(36 39)(38 41)(40 43)(42 45)(44 47)(46 49)(48 51),"[[50, 47, 44, 41, 38, 35, 31, 34, 37, 40, 43, 46, 49, 51, 48, 45, 42, 39, 36, 33, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [30, 27], [32, 29]]",6
53,9,8,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 53),(0 52)(1 35)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 37)(36 39)(38 41)(40 43)(42 45)(44 47)(46 49)(48 51)(50 53),"[[52, 49, 46, 43, 40, 37, 33, 36, 39, 42, 45, 48, 51, 53, 50, 47, 44, 41, 38, 35, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [30, 27], [32, 29], [34, 31]]",7
55,9,9,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 55),(0 54)(1 37)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 39)(38 41)(40 43)(42 45)(44 47)(46 49)(48 51)(50 53)(52 55),"[[54, 51, 48, 45, 42, 39, 35, 38, 41, 44, 47, 50, 53, 55, 52, 49, 46, 43, 40, 37, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [30, 27], [32, 29], [34, 31], [36, 33]]",8
57,9,10,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 57),(0 56)(1 39)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 41)(40 43)(42 45)(44 47)(46 49)(48 51)(50 53)(52 55)(54 57),"[[56, 53, 50, 47, 44, 41, 37, 40, 43, 46, 49, 52, 55, 57, 54, 51, 48, 45, 42, 39, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [30, 27], [32, 29], [34, 31], [36, 33], [38, 35]]",9
39,10,0,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 18)(2 21)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(20 23)(22 25)(24 27)(26 29)(28 31)(30 33)(32 35)(34 37)(36 39),"[[38, 35, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 31, 34, 37, 39, 36, 33, 30, 27, 24, 21, 2, 0]]",1
41,10,1,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 21)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 23)(22 25)(24 27)(26 29)(28 31)(30 33)(32 35)(34 37)(36 39)(38 41),"[[40, 37, 34, 31, 28, 25, 22, 19, 16, 13, 10, 7, 4, 1, 21, 24, 27, 30, 33, 36, 39, 41, 38, 35, 32, 29, 26, 23, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0]]",1
43,10,2,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 43),(0 42)(1 23)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 25)(24 27)(26 29)(28 31)(30 33)(32 35)(34 37)(36 39)(38 41)(40 43),"[[42, 39, 36, 33, 30, 27, 24, 21, 25, 28, 31, 34, 37, 40, 43, 41, 38, 35, 32, 29, 26, 23, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0]]",1
45,10,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 45),(0 44)(1 25)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 27)(26 29)(28 31)(30 33)(32 35)(34 37)(36 39)(38 41)(40 43)(42 45),"[[44, 41, 38, 35, 32, 29, 26, 23, 27, 30, 33, 36, 39, 42, 45, 43, 40, 37, 34, 31, 28, 25, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21]]",2
47,10,4,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 47),(0 46)(1 27)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 29)(28 31)(30 33)(32 35)(34 37)(36 39)(38 41)(40 43)(42 45)(44 47),"[[46, 43, 40, 37, 34, 31, 28, 25, 29, 32, 35, 38, 41, 44, 47, 45, 42, 39, 36, 33, 30, 27, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23]]",3
49,10,5,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 49),(0 48)(1 29)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 31)(30 33)(32 35)(34 37)(36 39)(38 41)(40 43)(42 45)(44 47)(46 49),"[[48, 45, 42, 39, 36, 33, 30, 27, 31, 34, 37, 40, 43, 46, 49, 47, 44, 41, 38, 35, 32, 29, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25]]",4
51,10,6,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 51),(0 50)(1 31)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 30)(29 33)(32 35)(34 37)(36 39)(38 41)(40 43)(42 45)(44 47)(46 49)(48 51),"[[50, 47, 44, 41, 38, 35, 32, 29, 33, 36, 39, 42, 45, 48, 51, 49, 46, 43, 40, 37, 34, 31, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [30, 27]]",5
53,10,7,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 53),(0 52)(1 33)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 35)(34 37)(36 39)(38 41)(40 43)(42 45)(44 47)(46 49)(48 51)(50 53),"[[52, 49, 46, 43, 40, 37, 34, 31, 35, 38, 41, 44, 47, 50, 53, 51, 48, 45, 42, 39, 36, 33, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [30, 27], [32, 29]]",6
55,10,8,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 55),(0 54)(1 35)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 37)(36 39)(38 41)(40 43)(42 45)(44 47)(46 49)(48 51)(50 53)(52 55),"[[54, 51, 48, 45, 42, 39, 36, 33, 37, 40, 43, 46, 49, 52, 55, 53, 50, 47, 44, 41, 38, 35, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [30, 27], [32, 29], [34, 31]]",7
57,10,9,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 57),(0 56)(1 37)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 39)(38 41)(40 43)(42 45)(44 47)(46 49)(48 51)(50 53)(52 55)(54 57),"[[56, 53, 50, 47, 44, 41, 38, 35, 39, 42, 45, 48, 51, 54, 57, 55, 52, 49, 46, 43, 40, 37, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [30, 27], [32, 29], [34, 31], [36, 33]]",8
59,10,10,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 58)(57 59),(0 58)(1 39)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 41)(40 43)(42 45)(44 47)(46 49)(48 51)(50 53)(52 55)(54 57)(56 59),"[[58, 55, 52, 49, 46, 43, 40, 37, 41, 44, 47, 50, 53, 56, 59, 57, 54, 51, 48, 45, 42, 39, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [30, 27], [32, 29], [34, 31], [36, 33], [38, 35]]",9
23,0,0,9,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 2)(1 22)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23),"[[2, 0], [22, 19, 16, 13, 10, 7, 4, 1], [5, 8, 11, 14, 17, 20, 23, 21, 18, 15, 12, 9, 6, 3]]",3
23,0,1,9,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 20)(1 23)(2 22)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21),"[[20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 23, 1, 4, 7, 10, 13, 16, 19, 22, 2, 0]]",1
25,0,2,9,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 23)(1 25)(2 22)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 24),"[[23, 25, 1, 4, 7, 10, 13, 16, 19, 22, 2, 0], [5, 8, 11, 14, 17, 20, 24, 21, 18, 15, 12, 9, 6, 3]]",2
27,0,3,9,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 25)(1 27)(2 22)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 24)(23 26),"[[25, 27, 1, 4, 7, 10, 13, 16, 19, 22, 2, 0], [5, 8, 11, 14, 17, 20, 24, 21, 18, 15, 12, 9, 6, 3], [26, 23]]",3
29,0,4,9,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 27)(1 29)(2 22)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 24)(23 26)(25 28),"[[27, 29, 1, 4, 7, 10, 13, 16, 19, 22, 2, 0], [5, 8, 11, 14, 17, 20, 24, 21, 18, 15, 12, 9, 6, 3], [26, 23], [28, 25]]",4
31,0,5,9,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 29)(1 31)(2 22)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 24)(23 26)(25 28)(27 30),"[[29, 31, 1, 4, 7, 10, 13, 16, 19, 22, 2, 0], [5, 8, 11, 14, 17, 20, 24, 21, 18, 15, 12, 9, 6, 3], [26, 23], [28, 25], [30, 27]]",5
33,0,6,9,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 31)(1 33)(2 22)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 24)(23 26)(25 28)(27 30)(29 32),"[[31, 33, 1, 4, 7, 10, 13, 16, 19, 22, 2, 0], [5, 8, 11, 14, 17, 20, 24, 21, 18, 15, 12, 9, 6, 3], [26, 23], [28, 25], [30, 27], [32, 29]]",6
35,0,7,9,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 33)(1 35)(2 22)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 24)(23 26)(25 28)(27 30)(29 32)(31 34),"[[33, 35, 1, 4, 7, 10, 13, 16, 19, 22, 2, 0], [5, 8, 11, 14, 17, 20, 24, 21, 18, 15, 12, 9, 6, 3], [26, 23], [28, 25], [30, 27], [32, 29], [34, 31]]",7
37,0,8,9,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 35)(1 37)(2 22)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36),"[[35, 37, 1, 4, 7, 10, 13, 16, 19, 22, 2, 0], [5, 8, 11, 14, 17, 20, 24, 21, 18, 15, 12, 9, 6, 3], [26, 23], [28, 25], [30, 27], [32, 29], [34, 31], [36, 33]]",8
39,0,9,9,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 37)(1 39)(2 22)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38),"[[37, 39, 1, 4, 7, 10, 13, 16, 19, 22, 2, 0], [5, 8, 11, 14, 17, 20, 24, 21, 18, 15, 12, 9, 6, 3], [26, 23], [28, 25], [30, 27], [32, 29], [34, 31], [36, 33], [38, 35]]",9
41,0,10,9,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 39)(1 41)(2 22)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40),"[[39, 41, 1, 4, 7, 10, 13, 16, 19, 22, 2, 0], [5, 8, 11, 14, 17, 20, 24, 21, 18, 15, 12, 9, 6, 3], [26, 23], [28, 25], [30, 27], [32, 29], [34, 31], [36, 33], [38, 35], [40, 37]]",10
23,1,0,9,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 20)(2 23)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21),"[[22, 19, 16, 13, 10, 7, 4, 1, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 23, 2, 0]]",1
25,1,1,9,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 23)(2 22)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 25),"[[24, 21, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 25, 23, 1, 4, 7, 10, 13, 16, 19, 22, 2, 0]]",1
27,1,2,9,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 25)(2 22)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 24)(23 27),"[[26, 23, 27, 25, 1, 4, 7, 10, 13, 16, 19, 22, 2, 0], [5, 8, 11, 14, 17, 20, 24, 21, 18, 15, 12, 9, 6, 3]]",2
29,1,3,9,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 27)(2 22)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 24)(23 26)(25 29),"[[28, 25, 29, 27, 1, 4, 7, 10, 13, 16, 19, 22, 2, 0], [5, 8, 11, 14, 17, 20, 24, 21, 18, 15, 12, 9, 6, 3], [26, 23]]",3
31,1,4,9,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 29)(2 22)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 24)(23 26)(25 28)(27 31),"[[30, 27, 31, 29, 1, 4, 7, 10, 13, 16, 19, 22, 2, 0], [5, 8, 11, 14, 17, 20, 24, 21, 18, 15, 12, 9, 6, 3], [26, 23], [28, 25]]",4
33,1,5,9,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 31)(2 22)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 24)(23 26)(25 28)(27 30)(29 33),"[[32, 29, 33, 31, 1, 4, 7, 10, 13, 16, 19, 22, 2, 0], [5, 8, 11, 14, 17, 20, 24, 21, 18, 15, 12, 9, 6, 3], [26, 23], [28, 25], [30, 27]]",5
35,1,6,9,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 33)(2 22)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 24)(23 26)(25 28)(27 30)(29 32)(31 35),"[[34, 31, 35, 33, 1, 4, 7, 10, 13, 16, 19, 22, 2, 0], [5, 8, 11, 14, 17, 20, 24, 21, 18, 15, 12, 9, 6, 3], [26, 23], [28, 25], [30, 27], [32, 29]]",6
37,1,7,9,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 35)(2 22)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 37),"[[36, 33, 37, 35, 1, 4, 7, 10, 13, 16, 19, 22, 2, 0], [5, 8, 11, 14, 17, 20, 24, 21, 18, 15, 12, 9, 6, 3], [26, 23], [28, 25], [30, 27], [32, 29], [34, 31]]",7
39,1,8,9,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 37)(2 22)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 39),"[[38, 35, 39, 37, 1, 4, 7, 10, 13, 16, 19, 22, 2, 0], [5, 8, 11, 14, 17, 20, 24, 21, 18, 15, 12, 9, 6, 3], [26, 23], [28, 25], [30, 27], [32, 29], [34, 31], [36, 33]]",8
41,1,9,9,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 39)(2 22)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 41),"[[40, 37, 41, 39, 1, 4, 7, 10, 13, 16, 19, 22, 2, 0], [5, 8, 11, 14, 17, 20, 24, 21, 18, 15, 12, 9, 6, 3], [26, 23], [28, 25], [30, 27], [32, 29], [34, 31], [36, 33], [38, 35]]",9
